# m=1, k=39.4784, p=2
# x0=2, v0=5
# t_start=0, t_end=15, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
11.0400  2.145338218011621e+00  2.151763025812407e+00  2.315042059626683e+00  9.084923614607482e+01
11.0500  2.163028160818227e+00  1.383943953595401e+00  9.576504333466345e-01  9.235365510549873e+01
11.0600  2.172974604669100e+00  6.033823326859814e-01  1.820351196987882e-01  9.320496391366250e+01
11.0700  2.175059959921174e+00  -1.879281180665823e-01  1.765848878002365e-02  9.338394320287951e+01
11.0800  2.169187382448146e+00  -9.878309108160083e-01  4.879049541817922e-01  9.288035790782182e+01
11.0900  2.155282430353698e+00  -1.794001399160601e+00  1.609220510095098e+00  9.169340877400279e+01
11.1000  2.133294761776804e+00  -2.603943983089644e+00  3.390262133534379e+00  8.983208401293693e+01
11.1100  2.103199846895055e+00  -3.414992091617593e+00  5.831085492905351e+00  8.731539520095015e+01
11.1200  2.065000665603751e+00  -4.224311085079775e+00  8.922402071763935e+00  8.417248191644883e+01
11.1300  2.018729361145881e+00  -5.028904175252666e+00  1.264493860193685e+01  8.044257058697795e+01
11.1400  1.964448819214034e+00  -5.825621415687253e+00  1.696893243945697e+01  7.617477460456504e+01
11.1500  1.902254141755924e+00  -6.611171767573073e+00  2.185379607017764e+01  7.142772497804739e+01
11.1600  1.832273984900233e+00  -7.382138198771892e+00  2.724798219288355e+01  6.626902361490647e+01
11.1700  1.754671731081373e+00  -8.134995726072841e+00  3.308907773161170e+01  6.077451472980177e+01
11.1800  1.669646466576207e+00  -8.866132263925424e+00  3.930415066070968e+01  5.502737380548220e+01
11.1900  1.577433737261249e+00  -9.571872097593610e+00  4.581036772634555e+01  4.911701790286311e+01
11.2000  1.478306057437330e+00  -1.024850175551457e+01  5.251589411639262e+01  4.313784582640275e+01
11.2100  1.372573149025272e+00  -1.089229801528175e+01  5.932107802685537e+01  3.718782157293961e+01
11.2200  1.260581891279818e+00  -1.149955774070728e+01  6.611991411593034e+01  3.136691948313563e+01
11.2300  1.142715964363064e+00  -1.206662921440984e+01  7.280177029902451e+01  2.577545441671231e+01
11.2400  1.019395173620862e+00  -1.258994460182220e+01  7.925335253847594e+01  2.051232491854318e+01
11.2500  8.910744451692338e-01  -1.306605315885568e+01  8.536087257502120e+01  1.567320156141314e+01
11.2600  7.582424873719491e-01  -1.349165477706700e+01  9.101237431177735e+01  1.134869627432503e+01
11.2700  6.214201169208683e-01  -1.386363344734029e+01  9.610016618110615e+01  7.622551332939318e+00
11.2800  4.811582524606868e-01  -1.417909021604036e+01  1.005232996773057e+02  4.569888656813570e+00
11.2900  3.380355829708453e-01  -1.443537520644602e+01  1.041900286754382e+02  2.255561004060192e+00
11.3000  1.926559223701972e-01  -1.463011828308442e+01  1.070201804885206e+02  7.326464829967136e-01
11.3100  4.564526598501986e-02  -1.476125794732409e+01  1.089473680937192e+02  4.112645020409355e-02
11.3200  -1.023514314405509e-01  -1.482706806912512e+01  1.099209737632348e+02  2.067843098815200e-01
11.3300  -2.506737326677257e-01  -1.482618208198805e+01  1.099078375641318e+02  1.240358984975644e+00
11.3400  -3.986494226993959e-01  -1.475761429560424e+01  1.088935898489113e+02  3.136981951958864e+00
11.3500  -5.455984109122537e-01  -1.462077801313147e+01  1.068835748546343e+02  5.875920815153006e+00
11.3600  -6.908367972177686e-01  -1.441550017696836e+01  1.039033226760874e+02  9.420645579404379e+00
11.3700  -8.336810663255940e-01  -1.414203230788300e+01  9.999853889860327e+01  1.371922623413489e+01
11.3800  -9.734523720511860e-01  -1.380105754681297e+01  9.523459470522167e+01  1.870506219108390e+01
11.3900  -1.109480871937135e+00  -1.339369365598860e+01  8.969551487523465e+01  2.429793575131558e+01
11.4000  -1.241110071270462e+00  -1.292149188559472e+01  8.348247627474512e+01  3.040537336094293e+01
11.4100  -1.367701134894848e+00  -1.238643166329767e+01  7.671184467477148e+01  3.692429020560728e+01
11.4200  -1.488637125049403e+00  -1.179091111592242e+01  6.951279247179149e+01  4.374288594767981e+01
11.4300  -1.603327123819085e+00  -1.113773348465435e+01  6.202455358759542e+01  5.074275237542356e+01
11.4400  -1.711210199653910e+00  -1.043008954664229e+01  5.439338397548834e+01  5.780114764028453e+01
11.4500  -1.811759178795250e+00  -9.671536206084474e+00  4.676930629280142e+01  6.479338681111174e+01
11.4600  -1.904484184321379e+00  -8.865971466092152e+00  3.930272501878011e+01  7.159529484246325e+01
11.4700  -1.988935907867578e+00  -8.017606038180931e+00  3.214100329173766e+01  7.808566586764663e+01
11.4800  -2.064708581858995e+00  -7.130931888508782e+00  2.542509479927572e+01  8.414867206941805e+01
11.4900  -2.131442623281059e+00  -6.210688058376429e+00  1.928632307922979e+01  8.967616628672897e+01
11.5000  -2.188826923561262e+00  -5.261824130502273e+00  1.384339659016800e+01  9.456982496806762e+01
11.5100  -2.236600763001119e+00  -4.289461741710658e+00  9.199741016799713e+00  9.874308201363935e+01
11.5200  -2.274555332327321e+00  -3.298854566529372e+00  5.441220725555845e+00  1.021228093442214e+02
11.5300  -2.302534848272160e+00  -2.295347214453237e+00  2.634309417449117e+00  1.046507065338380e+02
11.5400  -2.320437254587867e+00  -1.284333496047614e+00  8.247562645349439e-01  1.062843693474057e+02
11.5500  -2.328214504488380e+00  -2.712145194727322e-01  3.677865778641251e-02  1.069980153024001e+02
11.5600  -2.325872425134510e+00  7.386429206747978e-01  2.727966821314978e-01  1.067828531711036e+02
11.5700  -2.313470169373619e+00  1.739947206079046e+00  1.513708139971139e+00  1.056470923883911e+02
11.5800  -2.291119264452265e+00  2.727521564626903e+00  3.719686942752396e+00  1.036155973557115e+02
11.5900  -2.258982271780592e+00  3.696342120777652e+00  6.831472536917516e+00  1.007292003660857e+02
11.6000  -2.217271075983467e+00  4.641573922788666e+00  1.077210424035588e+01  9.704369506276821e+01
11.6100  -2.166244825371515e+00  5.558604571609943e+00  1.544904239176148e+01  9.262853975361614e+01
11.6200  -2.106207549554691e+00  6.443075109496157e+00  2.075660843330446e+01  8.756530633239697e+01
11.6300  -2.037505483156025e+00  7.290907863979719e+00  2.657866874052065e+01  8.194591584214700e+01
11.6400  -1.960524127422541e+00  8.098330984268541e+00  3.279148236538194e+01  7.587070573067838e+01
11.6500  -1.875685083938930e+00  8.861899451791267e+00  3.926663094682917e+01  6.944637651550075e+01
11.6600  -1.783442696597819e+00  9.578512393879993e+00  4.587394983985632e+01  6.278386686195469e+01
11.6700  -1.684280539445921e+00  1.024542657878968e+01  5.248438289068498e+01  5.599620599716059e+01
11.6800  -1.578707788991792e+00  1.086026602071220e+01  5.897268902031796e+01  4.919639099008552e+01
11.6900  -1.467255520019484e+00  1.142102767444371e+01  6.521993657020455e+01  4.249533382134846e+01
11.7000  -1.350472963901230e+00  1.192608325019200e+01  7.111573084525503e+01  3.599991947717625e+01
11.7100  -1.228923767846666e+00  1.237417722895666e+01  7.656013104681480e+01  2.981121169112312e+01
11.7200  -1.103182292478324e+00  1.276442120728397e+01  8.146522437848043e+01  2.402283760785427e+01
11.7300  -9.738299836023638e-01  1.309628474631858e+01  8.575633707832839e+01  1.871957675328040e+01
11.7400  -8.414518520754480e-01  1.336958294331009e+01  8.937287403902401e+01  1.397617346951998e+01
11.7500  -7.066330932851818e-01  1.358446098348837e+01  9.226879010595886e+01  9.856385616030954e+00
11.7600  -5.699558750001533e-01  1.374137596595606e+01  9.441270671887737e+01  6.412276046713091e+00
11.7700  -4.319963192490516e-01  1.384107632847531e+01  9.578769696533973e+01  3.683747329748874e+00
11.7800  -2.933217005037757e-01  1.388457922233160e+01  9.639077009060118e+01  1.698314545754581e+00
11.7900  -1.544878788199288e-01  1.387314620949400e+01  9.623209287499881e+01  4.711059196965047e-01
11.8000  -1.603698278369237e-02  1.380825766978962e+01  9.533398993765194e+01  5.076624799653028e-03
11.8100  1.215046468167818e-01  1.369158631558130e+01  9.372976791850660e+01  2.914174246164631e-01
11.8200  2.576282456767930e-01  1.352497021537569e+01  9.146240966339977e+01  1.310136944408294e+00
11.8300  3.918441441082098e-01  1.331038572587282e+01  8.858318408575948e+01  3.030794306823256e+00
11.8400  5.236830156725221e-01  1.304992072426039e+01  8.515021545474042e+01  5.413357622665439e+00
11.8500  6.526968612219496e-01  1.274574851920325e+01  8.122705265738590e+01  8.409163362181101e+00
11.8600  7.784597369517866e-01  1.240010280020843e+01  7.688127472786844e+01  1.196195188943339e+01
11.8700  9.005682385486663e-01  1.201525396116413e+01  7.218316387563510e+01  1.600895534630837e+01
11.8800  1.018641756738107e+00  1.159348710523611e+01  6.720447162963799e+01  2.048201553257248e+01
11.8900  1.132322522445398e+00  1.113708200540356e+01  6.201729779754189e+01  2.530871134239989e+01
11.9000  1.241275462346228e+00  1.064829525823593e+01  5.669309595328491e+01  3.041347757763504e+01
11.9100  1.345187887762410e+00  1.012934482861455e+01  5.130181332849019e+01  3.571869945322213e+01
11.9200  1.443769041624477e+00  9.582397140593818e+00  4.591116748003029e+01  4.114576973185397e+01
11.9300  1.536749529553836e+00  9.009556825120910e+00  4.058605709254139e+01  4.661609806929109e+01
11.9400  1.623880661996315e+00  8.412859189560129e+00  3.538809987168315e+01  5.205206472348604e+01
11.9500  1.704933734756681e+00  7.794265427586811e+00  3.037528677783751e+01  5.737791319478303e+01
11.9600  1.779699275237539e+00  7.155660541721749e+00  2.560173889417680e+01  6.252057854873954e+01
11.9700  1.847986281180239e+00  6.498853905263163e+00  2.111755104097713e+01  6.741045006906857e+01
11.9800  1.909621477751192e+00  5.825582346319773e+00  1.696870483687630e+01  7.198206845196910e+01
11.9900  1.964448617432353e+00  5.137515594713177e+00  1.319703324296054e+01  7.617475895572443e+01
12.0000  2.012327845383812e+00  4.436263893325823e+00  9.840218665613197e+00  7.993320274665558e+01
12.0100  2.053135150779839e+00  3.723387539606803e+00  6.931807385049599e+00  8.320794913426832e+01
12.0200  2.086761922113475e+00  3.000408090945945e+00  4.501224356106945e+00  8.595587147805755e+01
12.0300  2.113114621659701e+00  2.268820939964157e+00  2.573774228809920e+00  8.814056930156475e+01
12.0400  2.132114591229047e+00  1.530108942857365e+00  1.170616688506041e+00  8.973271860263316e+01
12.0500  2.143697998081452e+00  7.857567661148976e-01  3.087068477476710e-01  9.071037154876240e+01
12.0600  2.147815926456508e+00  3.726560447743310e-02  6.943626385342410e-04  9.105920574762420e+01
12.0700  2.144434616665706e+00  -7.138320839076586e-01  2.547781220079753e-01  9.077272214638111e+01
12.0800  2.133535850140838e+00  -1.465958180429138e+00  1.074516693383555e+00  8.985238940564676e+01
12.0900  2.115117475297187e+00  -2.217475197925936e+00  2.458598126708334e+00  8.830773138418347e+01
12.1000  2.089194065606912e+00  -2.966673602408892e+00  4.400576131614877e+00  8.615635322963803e+01
12.1100  2.055797697942785e+00  -3.711760489920943e+00  6.888582967269080e+00  8.342390056921646e+01
12.1200  2.014978836098557e+00  -4.450849923117329e+00  9.905032519056768e+00  8.014394550022875e+01
12.1300  1.966807301470936e+00  -5.181955206458174e+00  1.342632988086949e+01  7.635779255746822e+01
12.1400  1.911373310246845e+00  -5.902983348653228e+00  1.742260620723864e+01  7.211419763946391e+01
12.1500  1.848788554121874e+00  -6.611731926627044e+00  2.185749953478968e+01  6.746899305712034e+01
12.1600  1.779187299620285e+00  -7.305888527288314e+00  2.668800358658151e+01  6.248461246375317e+01
12.1700  1.702727479526980e+00  -7.983032902349392e+00  3.186440715999648e+01  5.722951045993936e+01
12.1800  1.619591748805051e+00  -8.640641927957068e+00  3.733034646358482e+01  5.177747315027086e+01
12.1900  1.529988476680097e+00  -9.276097415606436e+00  4.302299163191020e+01  4.620681785631523e+01
12.2000  1.434152646339278e+00  -9.886696774387195e+00  4.887338655433908e+01  4.059948253787492e+01
12.2100  1.332346633926802e+00  -1.046966647774495e+01  5.480695807760819e+01  3.504000820208190e+01
12.2200  1.224860839219289e+00  -1.102217824132621e+01  6.074420659178252e+01  2.961442062795005e+01
12.2300  1.112014141528197e+00  -1.154136777281007e+01  6.660158503362941e+01  2.440902102612197e+01
12.2400  9.941541559892497e-01  -1.202435591059496e+01  7.229256753232993e+01  1.950909869666607e+01
12.2500  8.716572674410256e-01  -1.246827192646705e+01  7.772890241616314e+01  1.499758223442770e+01
12.2600  7.449284215403932e-01  -1.287027872855631e+01  8.282203727536455e+01  1.095364924234432e+01
12.2700  6.144006555791062e-01  -1.322759966557699e+01  8.748469645638619e+01  7.451317720656775e+00
12.2800  4.805343546158082e-01  -1.353754660208936e+01  9.163258400187060e+01  4.558045172096520e+00
12.2900  3.438162219779137e-01  -1.379754890779226e+01  9.518617793145974e+01  2.333363868160958e+00
12.3000  2.047579568709145e-01  -1.400518298207770e+01  9.807257518073942e+01  8.275825329863651e-01
12.3100  6.389463570728511e-02  -1.415820191859837e+01  1.002273407839012e+02  8.058580299610242e-02
12.3200  -7.821720222104876e-02  -1.425456490368667e+01  1.015963102967079e+02  1.207631119842547e-01
12.3300  -2.210017600104895e-01  -1.429246593731270e+01  1.021372912846219e+02  9.640980527851855e-01
12.3400  -3.638664705231577e-01  -1.427036146598763e+01  1.018216081849724e+02  2.613447723594422e+00
12.3500  -5.062047529654948e-01  -1.418699652363398e+01  1.006354351808013e+02  5.058039053894048e+00
12.3600  -6.473990217773306e-01  -1.404142898889471e+01  9.858086402508638e+01  8.273205628504126e+00
12.3700  -7.868239271114458e-01  -1.383305158549703e+01  9.567665808351099e+01  1.222038412935369e+01
12.3800  -9.238498025634283e-01  -1.356161127589682e+01  9.195865019926585e+01  1.684738426880843e+01
12.3900  -1.057846292453587e+00  -1.322722572720264e+01  8.747975021918573e+01  2.208894010571354e+01
12.4000  -1.188186127916657e+00  -1.283039656193393e+01  8.230953796824303e+01  2.786754405785787e+01
12.4100  -1.314249018366594e+00  -1.237201914405747e+01  7.653342885046231e+01  3.409455792334055e+01
12.4200  -1.435425622613837e+00  -1.185338869245820e+01  7.025141174724800e+01  4.067158799347759e+01
12.4300  -1.551121562056301e+00  -1.127620255896616e+01  6.357637207541745e+01  4.749210409481685e+01
12.4400  -1.660761436972705e+00  -1.064255855566570e+01  5.663202630538655e+01  5.444327536227362e+01
12.4500  -1.763792806040655e+00  -9.954949265801005e+00  4.955050744233598e+01  6.140798894774912e+01
12.4600  -1.859690088798684e+00  -9.216252323478733e+00  4.246965344501357e+01  6.826701193275282e+01
12.4700  -1.947958350880674e+00  -8.429716698849560e+00  3.553006181143157e+01  7.490125165060110e+01
12.4800  -2.028136932475097e+00  -7.598945076810906e+00  2.887198314019435e+01  8.119406562381899e+01
12.4900  -2.099802881595551e+00  -6.727872467798069e+00  2.263213397147764e+01  8.703356954694269e+01
12.5000  -2.162574155381245e+00  -5.820741238216629e+00  1.694051428113783e+01  9.231489032010684e+01
12.5100  -2.216112554757558e+00  -4.882072794830774e+00  1.191731738701339e+01  9.694231114966784e+01
12.5200  -2.260126360352006e+00  -3.916636201306681e+00  7.670019566693012e+00  1.008312572184267e+02
12.5300  -2.294372640548088e+00  -2.929414045502435e+00  4.290733324993470e+00  1.039100733816526e+02
12.5400  -2.318659205930658e+00  -1.925565912430396e+00  1.853902041556951e+00  1.061215497091866e+02
12.5500  -2.332846188088538e+00  -9.103898495839924e-01  4.144048391127821e-01  1.074241563637867e+02
12.5600  -2.336847224745175e+00  1.107177619271800e-01  6.129211403081854e-03  1.077929561319765e+02
12.5700  -2.330630237433946e+00  1.132303495629212e+00  6.410556031070659e-01  1.072201707160413e+02
12.5800  -2.314217792366004e+00  2.148898876848783e+00  2.308883191460980e+00  1.057153854303278e+02
12.5900  -2.287687039697063e+00  3.155062628561404e+00  4.977210095072397e+00  1.033053859708574e+02
12.6000  -2.251169231025410e+00  4.145422701989240e+00  8.592264689083885e+00  1.000336301755941e+02
12.6100  -2.204848819585845e+00  5.114717630416374e+00  1.308016821944604e+01  9.595936688599322e+01
12.6200  -2.148962152182234e+00  6.057836753164736e+00  1.834869306399673e+01  9.115642288217444e+01
12.6300  -2.083795766364663e+00  6.969858871106202e+00  2.428946634156891e+01  8.571168712847276e+01
12.6400  -2.009684310647143e+00  7.846088915275120e+00  3.078055563320155e+01  7.972332898751544e+01
12.6500  -1.927008109622312e+00  8.682092235809684e+00  3.768936279555339e+01  7.329879342227704e+01
12.6600  -1.836190399607478e+00  9.473726149232629e+00  4.487574357532705e+01  6.655262132571106e+01
12.6700  -1.737694263902565e+00  1.021716841755241e+01  5.219526523631524e+01  5.960414685756044e+01
12.6800  -1.632019299810714e+00  1.090894237233098e+01  5.950251184141909e+01  5.257512593529744e+01
12.6900  -1.519698052227045e+00  1.154593844017027e+01  6.665434723210078e+01  4.558735077740726e+01
12.7000  -1.401292250807134e+00  1.212543187241398e+01  7.351304904627644e+01  3.876030463883392e+01
12.7100  -1.277388889456821e+00  1.264509653059766e+01  7.994923313406652e+01  3.220890866549063e+01
12.7200  -1.148596188118515e+00  1.310301462963239e+01  8.584449619218019e+01  2.604140922824978e+01
12.7300  -1.015539477552526e+00  1.349768239217289e+01  9.109371497998710e+01  2.035744931895391e+01
12.7400  -8.788570480185700e-01  1.382801161938714e+01  9.560695267295289e+01  1.524636177916040e+01
12.7500  -7.391960024530297e-01  1.409332723469376e+01  9.931093627208038e+01  1.078571549206060e+01
12.7600  -5.972081539195423e-01  1.429336090725728e+01  1.021500830125553e+02  7.040138424892143e+00
12.7700  -4.535460057987600e-01  1.442824091043661e+01  1.040870678847983e+02  4.060433800342103e+00
12.7800  -3.088588513992291e-01  1.449847841630491e+01  1.051029381940297e+02  1.882997940971351e+00
12.7900  -1.637890274432406e-01  1.450495047017143e+01  1.051967940710632e+02  5.295407050415236e-01
12.8000  -1.896835324330394e-02  1.444887992815456e+01  1.043850655891139e+02  7.102136233087091e-03
12.8100  1.249852156238086e-01  1.433181267575308e+01  1.027004272864383e+02  3.083521838764319e-01
12.8200  2.674706936730951e-01  1.415559247557052e+01  1.001903991672144e+02  1.412154288021423e+00
12.8300  4.079069100366217e-01  1.392233381746813e+01  9.691568946250834e+01  3.284368406965553e+00
12.8400  5.457350731331814e-01  1.363439316412740e+01  9.294833847700204e+01  5.878864800849598e+00
12.8500  6.804210414622422e-01  1.329433899904741e+01  8.836972471079645e+01  9.138716643872801e+00
12.8600  8.114572906183459e-01  1.290492109221751e+01  8.326849419818018e+01  1.299753735254477e+01
12.8700  9.383645707909867e-01  1.246903940101101e+01  7.773847179198248e+01  1.738092738482020e+01
12.8800  1.060693253177334e+00  1.198971302024101e+01  7.187660915386839e+01  2.220799514753789e+01
12.8900  1.178024367832245e+00  1.147004958589381e+01  6.578101875143142e+01  2.739291747923644e+01
12.9000  1.289970339454376e+00  1.091321552197709e+01  5.954913651456084e+01  3.284650685775672e+01
12.9100  1.396175431403585e+00  1.032240749944063e+01  5.327604829225409e+01  3.847775490140359e+01
12.9200  1.496315911810664e+00  9.700825450574083e+00  4.705300721125293e+01  4.419532475738296e+01
12.9300  1.590099958927078e+00  9.051647452058532e+00  4.096616079817885e+01  4.990896846024169e+01
12.9400  1.677267325825283e+00  8.378006755412509e+00  3.509549859686881e+01  5.553084915019824e+01
12.9500  1.757588787159797e+00  7.682971205453435e+00  2.951402327191330e+01  6.097675202165794e+01
12.9600  1.830865392901672e+00  6.969525246169367e+00  2.428714107849608e+01  6.616717188693222e+01
12.9700  1.896927555736148e+00  6.240554669683067e+00  1.947226129265157e+01  7.102826916063633e+01
12.9800  1.955634000143653e+00  5.498834218445592e+00  1.511858888097407e+01  7.549268978179936e+01
12.9900  2.006870602052851e+00  4.747018104098691e+00  1.126709044032037e+01  7.950024799554436e+01
13.0000  2.050549148353133e+00  3.987633459288245e+00  7.950610302817568e+00  8.299847393521316e+01
13.0100  2.086606045481712e+00  3.223076691793720e+00  5.194111680591975e+00  8.594303051985887e+01
13.0200  2.115001005763132e+00  2.455612664354561e+00  3.015016778669253e+00  8.829800627220247e+01
13.0300  2.135715739189326e+00  1.687376579201640e+00  1.423619860019115e+00  9.003609224942072e+01
13.0400  2.148752676905771e+00  9.203784041934275e-01  4.235482034528201e-01  9.113865236332298e+01
13.0500  2.154133750839459e+00  1.565096382305456e-01  1.224763342952814e-02  9.159569696473027e+01
13.0600  2.151899251699252e+00  -6.024478221463154e-01  1.814716892044193e-01  9.140576971169222e+01
13.0700  2.142106785035709e+00  -1.354810984858774e+00  9.177564023470005e-01  9.057575747819502e+01
13.0800  2.124830342208083e+00  -2.098983530322210e+00  2.202865930281944e+00  8.912063244554390e+01
13.0900  2.100159500017171e+00  -2.833442365139457e+00  4.014197818283541e+00  8.706313461717878e+01
13.1000  2.068198759474263e+00  -3.556723298528120e+00  6.325140311146375e+00  8.443340187951614e+01
13.1100  2.029067030741513e+00  -4.267406190476076e+00  9.105377797256768e+00  8.126855347003298e+01
13.1200  1.982897267752695e+00  -4.964099926959149e+00  1.232114404241792e+01  7.761223138372688e+01
13.1300  1.929836252461910e+00  -5.645427578224314e+00  1.593542627048782e+01  7.351410292368548e+01
13.1400  1.870044525128060e+00  -6.310012091138803e+00  1.990812629515894e+01  6.902932635106241e+01
13.1500  1.803696453581276e+00  -6.956462856011286e+00  2.419618773353235e+01  6.421798047969604e+01
13.1600  1.730980431089113e+00  -7.583363472269880e+00  2.875370077627855e+01  5.914445814984398e+01
13.1700  1.652099189298275e+00  -8.189261016177065e+00  3.353199799553871e+01  5.387682285502843e+01
13.1800  1.567270209822303e+00  -8.772657087694268e+00  3.847975618913624e+01  4.848612742755302e+01
13.1900  1.476726215423646e+00  -9.332000883071531e+00  4.354312024082392e+01  4.304569364324354e+01
13.2000  1.380715719442411e+00  -9.865684505188907e+00  4.866586537796225e+01  3.763035190439252e+01
13.2100  1.279503610191330e+00  -1.037204068563440e+01  5.378961399222761e+01  3.231564080956039e+01
13.2200  1.173371745499295e+00  -1.084934305153867e+01  5.885412232498518e+01  2.717696741475404e+01
13.2300  1.062619531470291e+00  -1.129580902691324e+01  6.379765078624736e+01  2.228873031424620e+01
13.2400  9.475644588506763e-01  -1.170960541330519e+01  6.855742946765314e+01  1.772340928914672e+01
13.2500  8.285425701786828e-01  -1.208885664866170e+01  7.307022753594612e+01  1.355062714272212e+01
13.2600  7.059088311321893e-01  -1.243165569708167e+01  7.727303168539159e+01  9.836191405529386e+00
13.2700  5.800373801937782e-01  -1.273607747631387e+01  8.110383474133469e+01  6.641125780956161e+00
13.2800  4.513216319083081e-01  -1.300019468513267e+01  8.450253092567583e+01  4.020703432510327e+00
13.2900  3.201742106034988e-01  -1.322209584975876e+01  8.741190933010390e+01  2.023496399280879e+00
13.3000  1.870266934573613e-01  -1.339990536794463e+01  8.977873193493565e+01  6.904574701588378e-01
13.3100  5.232914420045547e-02  -1.353180529183054e+01  9.155487722800646e+01  5.405265186041169e-02
13.3200  -8.345057849733668e-02  -1.361605855677018e+01  9.269852531069716e+01  1.374638313765256e-01
13.3300  -2.198277508252985e-01  -1.365103333354897e+01  9.317535553683260e+01  9.538822642162050e-01
13.3400  -3.563019613297191e-01  -1.363522815623601e+01  9.295972343630559e+01  2.505914026735812e+00
13.3500  -4.923585420423298e-01  -1.356729745772032e+01  9.203578015313211e+01  4.785118475871279e+00
13.3600  -6.274702554121793e-01  -1.344607713011011e+01  9.039849509443502e+01  7.771699999416652e+00
13.3700  -7.610992353343278e-01  -1.327060971786848e+01  8.805454114199262e+01  1.143437186978233e+01
13.3800  -8.926991766248069e-01  -1.304016884799111e+01  8.502300179205892e+01  1.573040881085035e+01
13.3900  -1.021717763340751e+00  -1.275428250378561e+01  8.133586109318580e+01  2.060590195256706e+01
13.4000  -1.147599322445769e+00  -1.241275475689151e+01  7.703824032736640e+01  2.599622620925791e+01
13.4100  -1.269787685531390e+00  -1.201568558600159e+01  7.218835005082319e+01  3.182672583097278e+01
13.4200  -1.387729237682463e+00  -1.156348843014292e+01  6.685713233702461e+01  3.801361902594365e+01
13.4300  -1.500876129172288e+00  -1.105690514910394e+01  6.112757573814066e+01  4.446511724677313e+01
13.4400  -1.608689622543769e+00  -1.049701809332608e+01  5.509369442580753e+01  5.108274910832468e+01
13.4500  -1.710643544824118e+00  -9.885259019918157e+00  4.885917294543665e+01  5.776287311798927e+01
13.4600  -1.806227812176353e+00  -9.223414629933117e+00  4.253568871783213e+01  6.439835762274164e+01
13.4700  -1.894951992249985e+00  -8.513628544143266e+00  3.624093549382550e+01  7.088040079768132e+01
13.4800  -1.976348867888988e+00  -7.758399579682755e+00  3.009638201901078e+01  7.710045830877864e+01
13.4900  -2.049977964714840e+00  -6.960576237468843e+00  2.422481077880796e+01  8.295224166845189e+01
13.5000  -2.115429004446815e+00  -6.123347359605467e+00  1.874769144319362e+01  8.833374644835700e+01
13.5100  -2.172325245664908e+00  -5.250228966325363e+00  1.378245209942094e+01  9.314926658597062e+01
13.5200  -2.220326674069890e+00  -4.345047332734736e+00  9.439718161852621e+00  9.731134916442660e+01
13.5300  -2.259133005149962e+00  -3.411918415974897e+00  5.820593638634326e+00  1.007426433740414e+02
13.5400  -2.288486463517228e+00  -2.455223792698738e+00  3.014061936116988e+00  1.033775979599433e+02
13.5500  -2.308174305015547e+00  -1.479583314280379e+00  1.094583391948455e+00  1.051639633650667e+02
13.5600  -2.318031050003218e+00  -4.898247322607744e-01  1.199641341671697e-01  1.060640579910036e+02
13.5700  -2.317940398951852e+00  5.090494114595508e-01  1.295656516536575e-01  1.060557624762683e+02
13.5800  -2.307836804642868e+00  1.511897296835099e+00  1.142916718088640e+00  1.051332115437043e+02
13.5900  -2.287706678745801e+00  2.513475373338881e+00  3.158779226190514e+00  1.033071596647090e+02
13.6000  -2.257589214383295e+00  3.508477546713753e+00  6.154707347897279e+00  1.006050043570570e+02
13.6100  -2.217576810377089e+00  4.491575584181726e+00  1.008712561420871e+01  9.707045917034370e+01
13.6200  -2.167815087174188e+00  5.457460298698021e+00  1.489193645593255e+01  9.276287708538661e+01
13.6300  -2.108502488916543e+00  6.400883059813965e+00  2.048565197270669e+01  8.775623390782329e+01
13.6400  -2.039889470682322e+00  7.316697171645232e+00  2.676702875078067e+01  8.213779000627143e+01
13.6500  -1.962277274531915e+00  8.199898657440478e+00  3.361916899614708e+01  7.600645716372046e+01
13.6600  -1.876016302576552e+00  9.045665995335986e+00  4.091203664958888e+01  6.947090511608226e+01
13.6700  -1.781504099790848e+00  9.849398361004926e+00  4.850532403688327e+01  6.264744929895242e+01
13.6800  -1.679182963653327e+00  1.060675194992082e+01  5.625159346357454e+01  5.565776719263194e+01
13.6900  -1.569537201862992e+00  1.131367397462682e+01  6.399960940207413e+01  4.862649525942850e+01
13.7000  -1.453090063290287e+00  1.196643396042896e+01  7.159777086465378e+01  4.167876165928793e+01
13.7100  -1.330400370925583e+00  1.256165199593062e+01  7.889755043343385e+01  3.493771160840123e+01
13.7200  -1.202058888840106e+00  1.309632363234595e+01  8.575684634157149e+01  2.852208235821928e+01
13.7300  -1.068684458030318e+00  1.356784116705669e+01  9.204315696723914e+01  2.254388331796639e+01
13.7400  -9.309199384399348e-01  1.397401109183902e+01  9.763649299741994e+01  1.710623387196381e+01
13.7500  -7.894279964126625e-01  1.431306753396562e+01  1.024319511159303e+02  1.230140705264528e+01
13.7600  -6.448867782985245e-01  1.458368156832552e+01  1.063418840431588e+02  8.209121565186143e+00
13.7700  -4.979855118991212e-01  1.478496633011186e+01  1.092976146912706e+02  4.895117904205090e+00
13.7800  -3.494200778811395e-01  1.491647790979815e+01  1.112506566167481e+02  2.410046674098340e+00
13.7900  -1.998885932088888e-01  1.497821206433931e+01  1.121734183221598e+02  7.886889643151178e-01
13.8000  -5.008704804871038e-02  1.497059683007561e+01  1.120593847243349e+02  4.951999753752460e-02
13.8100  9.929496350893330e-02  1.489448117298083e+01  1.109227847061403e+02  1.946185274156339e-01
